,tweet,created_at
526,"Hassan al-Kontar's tweets about being stuck in an airport for 9 months caught the world's attention. Now, he's living in Canada as a sponsored Syrian refugee and trying to get his life back https://www.buzzfeednews.com/article/rosebuchanan/hassan-al-kontar-syria-refugee-canada-malaysia-airport?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545518160000
527,Catch the show on Facebook every Sunday at 8 pm ET 👇  http://facebook.com/profilebuzzfeednews …,1545517487000
528,"Some of PROFILE host @ismashfizzle's dream guests: • Michelle Obama (same) • Lin-Manuel Miranda (yes) • Kenny Loggins (ok, Ashley 😂) pic.twitter.com/XC8paadZ3y",1545517422000
529,"The “Divergent” movies were supposed to be the next “Hunger Games.” Instead, the franchise turned into a disaster. https://www.buzzfeednews.com/article/kateaurthur/divergent-franchise-disaster?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545516780000
530,"The postal service is continuing business as usual, but all 58 national parks are effectively closed.  Here's what you need to know about the partial government shutdown: https://www.buzzfeednews.com/article/ellievhall/partial-government-shutdown-trump?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545515760000
531,Some of the things our tech and business reporters loved in 2018: • Computer glasses • Audm • Dark Mode • The /remind command in Slack • @girlshredclips on Instagram • Customizing PopSockets to show my cats’ face https://www.buzzfeednews.com/article/katienotopoulos/best-tech-apps-hacks-picks-2018?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545515280000
532,"Senate Majority Leader Mitch McConnell announced Saturday that the Senate will not return until Dec. 27, meaning the shutdown will now last at least through Christmas https://www.buzzfeednews.com/article/lissandravilla/shutdown-government-trump-white-house?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545513832000
533,"""I remain personally unaffected by most of the daily horrors we’ve sat through this year, and yet I am so, so tired."" https://www.buzzfeednews.com/article/scaachikoul/2018-year-end-exhaustion?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545513780000
534,"The revolutionary inclusion of ""Spider-Man: Into the Spider-Verse"" https://www.buzzfeednews.com/article/adambvary/spider-man-into-the-spider-verse-miles-morales?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545512640000
535,"Google’s app store has “disturbing” kids games, groups warn https://www.buzzfeednews.com/article/virginiahughes/google-android-kids-apps-deceptive-ads?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545512179000
536,This pianist soothes old and disabled elephants with his music 🎹🐘 pic.twitter.com/8T682NZ0ao,1545510780000
537,"The Trump administration's new plan to protect kids from toxic lead is toothless, environmental groups say https://www.buzzfeednews.com/article/nidhisubbaraman/epa-lead-testing-children-announcement?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545510526000
538,"""Lean In seems an anachronism or perhaps, part of a counterfactual history — the one in which Hillary Clinton became president, the neoliberal center held, and a movement could be both meaningfully feminist and safely corporate at the same time."" https://www.buzzfeednews.com/article/carolineodonovan/facebooks-sheryl-sandberg-was-supposed-to-change-the-world?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545509277000
539,"Yes, the “holiday blues” are real, but they don’t last forever https://www.buzzfeednews.com/article/danvergano/holiday-stress-depression-christmas?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545507784000
540,Women are testing race cars in Saudi Arabia for the first time — after the country recently lifted a driving ban 🏎🏁 pic.twitter.com/vp2vlcvigF,1545506520000
541,"""Whoever wins South Carolina will not only likely be our Democratic Nominee, but also has a very strong chance of being the 46th President"" — @antjuansea https://www.buzzfeednews.com/article/antjuanseawright/iowa-wont-choose-the-democratic-nominee-south-carolina-will?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545506106000
542,What does a partial government shutdown mean?  Hundreds of thousands of federal employees will have to work without pay — others will not be able to work at all.  https://www.buzzfeednews.com/article/ellievhall/partial-government-shutdown-trump?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545505084000
543, https://www.buzzfeednews.com/article/juliareinstein/2018-memes?bftwnews&utm_term=4ldqpgc#4ldqpgc … pic.twitter.com/23Bsi0Pqxh,1545504078000
544,Former Gossip Girl actor Penn Badgley called out privileged white performers who he says take roles that should go to actors from marginalized communities https://www.buzzfeednews.com/article/michaelblackmon/penn-badgley-white-actors?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545503028000
545,"The US envoy on ISIS, Brett McGurk, quit in protest over Trump's withdrawal from Syria https://www.buzzfeednews.com/article/amberjamieson/brett-mcgurk-resigns-trump-syria?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545501475000
546,"Cory Booker is building a 2020 campaign that’s just like him: Vegan, hyperactive, and unapologetically unconventional https://www.buzzfeednews.com/article/rubycramer/cory-booker-is-building-a-2020-campaign-thats-just-like-him?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545501039000
547,"On New Year’s Eve last year, Trump stood at Mar-a-Lago and predicted a “fantastic 2018” and “tremendous year” ahead.  The year hasn’t shaped out quite like the president envisioned. https://www.buzzfeednews.com/article/tariniparti/trump-government-shutdown-mueller-2018?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545499463000
548,{\__/} ( • . •) / >😂 u want this?  {\__/} ( • - •) 😂 < \  then read this post about the best memes of 2018 https://www.buzzfeednews.com/article/juliareinstein/2018-memes?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545498473000
549,These are the most powerful photos of 2018  https://www.buzzfeednews.com/article/gabrielsanchez/the-most-powerful-photos-of-2018?bftwnews&utm_term=4ldqpgc#4ldqpgc … pic.twitter.com/QYP051bIJG,1545497168000
550,The FBI agent who accidentally shot a man while dancing won't go to jail https://www.buzzfeednews.com/article/juliareinstein/dancing-fbi-agent-shot-man-no-jail-time?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545496564000
551,This dog was so excited for his vet appointment that he couldn't stop jumping up and down 🐶 pic.twitter.com/SxbojXXIVp,1545496560000
552,"The removal of this kind of content is posing a major problem for researchers who are using it for documentation. If the history of conflicts is being written in social media, what happens when it disappears? https://www.buzzfeednews.com/article/meghara/facebook-youtube-icc-war-crimes?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545495828000
553,"Those platforms have continued to struggle with addressing the criticism. Meanwhile, the videos of executions and other extremely graphic violence have become low-hanging fruit for the platforms to take down and show that they’re trying to do something.",1545495797000
554,"However, their efforts are coming up against another shift: social media companies are facing unprecedented criticism for failing to police their platforms, allowing neo-Nazis and other extremist groups to spread their messages online.  https://www.buzzfeednews.com/article/meghara/facebook-youtube-icc-war-crimes?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545495774000
555,"Investigators at international bodies like the United Nations and the International Criminal Court are harvesting, cataloging, and analyzing millions of photos, posts, and videos from social media in an effort to hold human rights abusers accountable in court. pic.twitter.com/ySa6HrCABJ",1545495735000
556,"This is a huge shift. Investigators documenting abuses used to depend heavily on diaries, records, and interviews with witnesses that sometimes took place years after the fact. Now, the evidence is available immediately — sometimes uploaded by militants incriminating themselves.",1545495631000
557,"Militants and ordinary Libyans began posting thousands of videos of brutality to social media. But for academics, activists and war crimes investigators who were looking, this was more than a stream of violence — it was a windfall of potential evidence. pic.twitter.com/fLfWsogGK5",1545495603000
558,"The Libya conflict, which started in 2011, was the first major war that took place entirely during the social media era. Militants and civilians documented the conflict in real time.  This has fundamentally shifted how war crimes are prosecuted. A thread:  https://www.buzzfeednews.com/article/meghara/facebook-youtube-icc-war-crimes?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545495489000
559,A Facebook friend request exposed decades of sex abuse in a high school. A lawsuit says up to 200 kids may have been victims. https://www.buzzfeednews.com/article/tylerkingkade/miles-city-james-jensen-fred-anderson-larry-nassar?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545494785000
560,Social media platforms take down graphic violent videos but investigators worry they are erasing evidence of war crimes   https://www.buzzfeednews.com/article/meghara/facebook-youtube-icc-war-crimes?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545493600000
561,Investigators depend on photos and videos posted online from war zones. But takedowns by Facebook and YouTube are putting the war crimes prosecutions of the future at risk  https://www.buzzfeednews.com/article/meghara/facebook-youtube-icc-war-crimes?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545491962000
562,"“If one were to devise an experimental set of circumstances which would test the integrity of an individual’s mood control, one would invent the year-end holiday season” https://www.buzzfeednews.com/article/danvergano/holiday-stress-depression-christmas?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545491621000
563,Trump predicted a ‘tremendous’ 2018 — it’s ending in a ‘wake up call’ for Republicans https://www.buzzfeednews.com/article/tariniparti/trump-government-shutdown-mueller-2018?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545489352000
564,A former chemistry student at Lehigh University student was charged with attempted murder after allegedly using thallium to poison his longtime roommate https://www.buzzfeednews.com/article/otilliasteadman/lehigh-university-attempt-murder-roommate?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545488880000
565,"RIP Pippin, the dog who was the face of We RateDogs. Extremely good pup 15/10 https://www.buzzfeednews.com/article/tanyachen/pippin-we-rate-dogs-dies?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545487081000
566,Trump told reporters Friday he was prepared for a “very long” shutdown https://www.buzzfeednews.com/article/nidhiprakash/shutdown-border-wall-congress?ref=bfnsplash&bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545485781000
567,Your Body When You’re Sleep Deprived 😩 pic.twitter.com/Qgy5CK412j,1545485640000
568,"Good morning ☀️  Last night, the US government partially shut down because Congress couldn’t reach an agreement on Trump's demand for border wall money.  Here's where things stand 👇  https://www.buzzfeednews.com/article/nidhiprakash/shutdown-border-wall-congress?ref=bfnsplash&bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545484173000
569,"British police arrested a 47-year-old man and a 54-year-old woman from a town near Gatwick airport, after it was forced to close because of drones over the runway https://www.buzzfeednews.com/article/ellievhall/drones-gatwick-airport-grounded-christmas-holiday-travel?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545483976000
570,"A decorated Iraq War veteran whose viral fundraiser for Trump's border wall surpassed $12 million on Friday has an extensive history of creating and profiting from fake, inflammatory news and conspiracy theories https://www.buzzfeednews.com/article/briannasacks/veteran-gofundme-border-wall-fake-news?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545483480000
571,"The school where a 13-year-old student on the autism spectrum died after being restrained last month put students in these facedown holds on a daily basis, parents and former staff say https://www.buzzfeednews.com/article/skbaer/autistic-student-death-dangerous-restraints?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545481680000
572,Trump got his Christmas government shutdown after Congressional leaders failed to reach a funding agreement.  He told reporters Friday he was prepared for it to be a “very long” one  https://www.buzzfeednews.com/article/nidhiprakash/shutdown-border-wall-congress?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545479880000
573,"Demi Lovato has posted a series of tweets telling her followers that her recovery is going well and urging them to ignore ""sickening"" news about her in the tabloids https://www.buzzfeed.com/ikrd/demi-lovato-has-clapped-back-at-tabloid-reports-about-her?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545479058000
